Date,Open,High,Low,Close,Adj Close,Volume
2017-11-08,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-09,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-10,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-13,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-14,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-15,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-16,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-17,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-20,6.000000,6.000000,6.000000,6.000000,6.000000,0
2017-11-21,5.950000,6.000000,5.950000,5.960000,5.960000,685
2017-11-22,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-11-23,5.960000,5.960000,5.960000,5.960000,5.960000,45
2017-11-24,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-11-27,5.960000,5.960000,5.960000,5.960000,5.960000,3
2017-11-28,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-11-29,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-11-30,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-01,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-04,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-05,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-06,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-07,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-08,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-11,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-12,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-13,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-14,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-15,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-18,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-19,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-20,5.960000,5.960000,5.960000,5.960000,5.960000,0
2017-12-21,5.670000,5.950000,5.670000,5.670000,5.670000,500
2017-12-22,5.550000,5.550000,5.550000,5.550000,5.550000,422
2017-12-26,5.550000,5.550000,5.550000,5.550000,5.550000,100
2017-12-27,5.550000,5.550000,5.550000,5.550000,5.550000,0
2017-12-28,5.550000,5.550000,5.550000,5.550000,5.550000,0
2017-12-29,5.550000,5.550000,5.500000,5.550000,5.550000,155
2018-01-01,5.550000,5.550000,5.550000,5.550000,5.550000,0
2018-01-02,5.550000,5.550000,5.550000,5.550000,5.550000,195
2018-01-03,5.550000,5.550000,5.550000,5.550000,5.550000,0
2018-01-04,5.500000,5.500000,5.500000,5.500000,5.500000,25
2018-01-05,5.500000,5.500000,5.230000,5.230000,5.230000,840
2018-01-08,5.230000,5.230000,5.230000,5.230000,5.230000,0
2018-01-09,5.230000,5.230000,5.100000,5.100000,5.100000,509
2018-01-10,5.100000,5.100000,5.100000,5.100000,5.100000,0
2018-01-11,5.000000,5.000000,4.850000,4.850000,4.850000,245
2018-01-12,4.850000,4.850000,4.850000,4.850000,4.850000,999
2018-01-15,4.850000,4.850000,4.850000,4.850000,4.850000,1985
2018-01-16,4.850000,4.850000,4.850000,4.850000,4.850000,0
2018-01-17,4.610000,4.610000,4.610000,4.610000,4.610000,1590
2018-01-18,4.610000,4.610000,4.610000,4.610000,4.610000,0
2018-01-19,4.800000,4.800000,4.800000,4.800000,4.800000,2136
2018-01-22,4.800000,4.800000,4.800000,4.800000,4.800000,0
2018-01-23,4.800000,4.800000,4.800000,4.800000,4.800000,0
2018-01-24,4.800000,4.800000,4.800000,4.800000,4.800000,0
2018-01-25,4.560000,4.560000,4.560000,4.560000,4.560000,5
2018-01-29,4.560000,4.560000,4.560000,4.560000,4.560000,0
2018-01-30,4.340000,4.340000,4.340000,4.340000,4.340000,700
2018-01-31,4.150000,4.150000,4.150000,4.150000,4.150000,23
2018-02-01,4.150000,4.150000,4.150000,4.150000,4.150000,0
2018-02-02,3.950000,3.950000,3.950000,3.950000,3.950000,85
2018-02-05,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-06,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-07,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-08,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-09,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-12,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-14,3.950000,3.950000,3.950000,3.950000,3.950000,50
2018-02-15,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-02-16,4.140000,4.140000,4.140000,4.140000,4.140000,95
2018-02-19,4.140000,4.140000,4.140000,4.140000,4.140000,0
2018-02-20,4.140000,4.140000,4.140000,4.140000,4.140000,0
2018-02-21,4.140000,4.140000,4.140000,4.140000,4.140000,0
2018-02-22,4.140000,4.140000,4.140000,4.140000,4.140000,0
2018-02-23,4.140000,4.140000,4.140000,4.140000,4.140000,0
2018-02-26,4.340000,4.340000,4.340000,4.340000,4.340000,4705
2018-02-27,4.550000,4.550000,4.550000,4.550000,4.550000,7210
2018-02-28,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-01,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-05,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-06,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-07,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-08,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-09,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-12,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-13,4.550000,4.550000,4.550000,4.550000,4.550000,0
2018-03-14,4.340000,4.340000,4.340000,4.340000,4.340000,790
2018-03-15,4.500000,4.500000,4.250000,4.250000,4.250000,10
2018-03-16,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-19,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-20,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-21,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-22,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-23,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-26,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-27,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-03-28,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-02,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-03,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-04,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-05,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-06,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-09,4.250000,4.250000,4.250000,4.250000,4.250000,1530
2018-04-10,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-11,4.250000,4.250000,4.250000,4.250000,4.250000,0
2018-04-12,4.200000,4.200000,4.200000,4.200000,4.200000,3040
2018-04-13,4.250000,4.250000,3.990000,3.990000,3.990000,10
2018-04-16,3.990000,3.990000,3.990000,3.990000,3.990000,0
2018-04-17,3.990000,3.990000,3.990000,3.990000,3.990000,0
2018-04-18,4.150000,4.150000,4.150000,4.150000,4.150000,2000
2018-04-19,4.000000,4.000000,3.950000,3.950000,3.950000,580
2018-04-20,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-04-23,3.950000,3.950000,3.950000,3.950000,3.950000,0
2018-04-24,3.760000,3.760000,3.760000,3.760000,3.760000,475
2018-04-25,3.760000,3.760000,3.760000,3.760000,3.760000,0
2018-04-26,3.760000,3.760000,3.760000,3.760000,3.760000,0
2018-04-27,3.580000,3.580000,3.580000,3.580000,3.580000,300
2018-04-30,3.580000,3.580000,3.580000,3.580000,3.580000,0
2018-05-02,3.580000,3.580000,3.580000,3.580000,3.580000,0
2018-05-03,3.700000,3.700000,3.700000,3.700000,3.700000,3885
2018-05-04,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-07,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-08,3.700000,3.700000,3.700000,3.700000,3.700000,55
2018-05-09,3.700000,3.700000,3.700000,3.700000,3.700000,456
2018-05-10,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-11,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-14,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-15,3.700000,3.700000,3.700000,3.700000,3.700000,5
2018-05-16,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-17,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-18,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-21,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-22,3.700000,3.700000,3.700000,3.700000,3.700000,5
2018-05-23,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-24,3.700000,3.700000,3.700000,3.700000,3.700000,0
2018-05-25,3.700000,3.700000,3.700000,3.700000,3.700000,5
2018-05-28,3.700000,3.700000,3.520000,3.520000,3.520000,100
2018-05-29,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-05-30,3.520000,3.520000,3.520000,3.520000,3.520000,175
2018-05-31,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-01,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-04,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-05,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-06,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-07,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-08,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-11,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-12,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-13,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-14,3.520000,3.520000,3.520000,3.520000,3.520000,10
2018-06-15,3.520000,3.520000,3.520000,3.520000,3.520000,0
2018-06-18,3.500000,3.500000,3.500000,3.500000,3.500000,5
2018-06-19,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-20,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-21,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-22,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-25,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-26,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-27,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-28,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-06-29,3.500000,3.500000,3.500000,3.500000,3.500000,5
2018-07-02,3.500000,3.500000,3.500000,3.500000,3.500000,5
2018-07-03,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-07-04,3.500000,3.500000,3.500000,3.500000,3.500000,5
2018-07-05,3.500000,3.500000,3.450000,3.450000,3.450000,10
2018-07-06,3.450000,3.450000,3.450000,3.450000,3.450000,0
2018-07-09,3.450000,3.450000,3.450000,3.450000,3.450000,0
2018-07-10,3.450000,3.450000,3.450000,3.450000,3.450000,0
2018-07-11,3.450000,3.450000,3.450000,3.450000,3.450000,0
2018-07-12,3.450000,3.450000,3.280000,3.340000,3.340000,2515
2018-07-13,3.340000,3.340000,3.340000,3.340000,3.340000,0
2018-07-16,3.250000,3.250000,3.200000,3.200000,3.200000,7
2018-07-17,3.300000,3.300000,3.300000,3.300000,3.300000,2000
2018-07-18,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-19,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-20,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-23,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-24,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-25,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-26,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-27,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-30,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-07-31,3.300000,3.300000,3.300000,3.300000,3.300000,0
2018-08-01,3.460000,3.460000,3.460000,3.460000,3.460000,136
2018-08-02,3.630000,3.630000,3.630000,3.630000,3.630000,380
2018-08-03,3.810000,3.810000,3.810000,3.810000,3.810000,50
2018-08-06,4.000000,4.000000,4.000000,4.000000,4.000000,2000
2018-08-07,4.050000,4.050000,4.050000,4.050000,4.050000,2000
2018-08-08,4.100000,4.100000,4.100000,4.100000,4.100000,91
2018-08-09,4.100000,4.100000,4.100000,4.100000,4.100000,0
2018-08-10,4.100000,4.100000,4.100000,4.100000,4.100000,0
2018-08-13,4.000000,4.000000,4.000000,4.000000,4.000000,203
2018-08-14,4.050000,4.050000,3.950000,3.950000,3.950000,2042
2018-08-16,3.950000,3.950000,3.900000,3.900000,3.900000,10
2018-08-17,3.900000,3.900000,3.900000,3.900000,3.900000,5
2018-08-20,3.900000,3.900000,3.900000,3.900000,3.900000,0
2018-08-21,3.710000,3.710000,3.710000,3.710000,3.710000,93
2018-08-23,3.710000,3.710000,3.530000,3.530000,3.530000,710
2018-08-24,3.550000,3.550000,3.550000,3.550000,3.550000,1500
2018-08-27,3.550000,3.550000,3.550000,3.550000,3.550000,25
2018-08-28,3.550000,3.550000,3.550000,3.550000,3.550000,0
2018-08-29,3.550000,3.550000,3.550000,3.550000,3.550000,0
2018-08-30,3.550000,3.550000,3.550000,3.550000,3.550000,0
2018-08-31,3.550000,3.550000,3.550000,3.550000,3.550000,0
2018-09-03,3.500000,3.500000,3.500000,3.500000,3.500000,3
2018-09-04,3.500000,3.500000,3.500000,3.500000,3.500000,0
2018-09-05,3.500000,3.500000,3.500000,3.500000,3.500000,50
2018-09-06,3.350000,3.350000,3.350000,3.350000,3.350000,447
2018-09-07,3.200000,3.200000,3.200000,3.200000,3.200000,150
2018-09-10,3.200000,3.200000,3.200000,3.200000,3.200000,0
2018-09-11,3.200000,3.200000,3.200000,3.200000,3.200000,0
2018-09-12,3.200000,3.200000,3.200000,3.200000,3.200000,0
2018-09-14,3.200000,3.200000,3.200000,3.200000,3.200000,0
2018-09-17,3.360000,3.360000,3.200000,3.200000,3.200000,295
2018-09-18,3.200000,3.200000,3.200000,3.200000,3.200000,0
2018-09-19,3.360000,3.360000,3.050000,3.050000,3.050000,186
2018-09-21,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-09-24,3.050000,3.050000,3.050000,3.050000,3.050000,279
2018-09-25,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-09-26,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-09-27,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-09-28,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-01,3.050000,3.050000,3.050000,3.050000,3.050000,105
2018-10-03,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-04,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-05,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-08,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-09,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-10,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-11,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-12,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-15,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-16,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-17,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-19,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-22,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-23,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-24,3.050000,3.050000,3.050000,3.050000,3.050000,0
2018-10-25,3.050000,3.050000,2.900000,2.900000,2.900000,195
2018-10-26,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-10-29,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-10-30,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-10-31,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-01,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-02,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-05,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-06,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-07,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-09,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-12,2.900000,2.900000,2.900000,2.900000,2.900000,0
2018-11-13,2.800000,2.800000,2.800000,2.800000,2.800000,95
2018-11-14,2.800000,2.800000,2.800000,2.800000,2.800000,1000
2018-11-15,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-16,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-19,2.800000,2.800000,2.800000,2.800000,2.800000,670
2018-11-20,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-21,2.800000,2.800000,2.800000,2.800000,2.800000,994
2018-11-22,2.800000,2.800000,2.800000,2.800000,2.800000,140
2018-11-26,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-27,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-28,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-29,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-11-30,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-03,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-04,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-05,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-06,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-07,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-10,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-11,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-12,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-13,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-14,2.800000,2.800000,2.800000,2.800000,2.800000,300
2018-12-17,2.800000,2.800000,2.800000,2.800000,2.800000,100
2018-12-18,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-19,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-20,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-21,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-24,2.800000,2.800000,2.800000,2.800000,2.800000,10
2018-12-26,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-27,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-28,2.800000,2.800000,2.800000,2.800000,2.800000,0
2018-12-31,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-01,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-02,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-03,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-04,2.800000,2.800000,2.800000,2.800000,2.800000,450
2019-01-07,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-08,2.810000,2.810000,2.810000,2.810000,2.810000,20
2019-01-09,2.800000,2.800000,2.800000,2.800000,2.800000,400
2019-01-10,2.800000,2.800000,2.800000,2.800000,2.800000,0
2019-01-11,2.940000,2.940000,2.940000,2.940000,2.940000,75
2019-01-14,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-15,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-16,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-17,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-18,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-21,2.940000,2.940000,2.940000,2.940000,2.940000,0
2019-01-22,2.830000,2.830000,2.830000,2.830000,2.830000,1000
2019-01-23,2.830000,2.830000,2.830000,2.830000,2.830000,95
2019-01-24,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-01-25,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-01-28,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-01-29,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-01-30,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-01-31,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-02-01,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-02-04,2.830000,2.830000,2.830000,2.830000,2.830000,0
2019-02-05,2.950000,2.950000,2.950000,2.950000,2.950000,5
2019-02-06,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-07,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-08,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-11,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-12,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-14,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-15,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-18,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-19,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-20,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-21,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-22,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-25,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-26,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-27,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-02-28,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-01,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-05,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-06,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-07,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-08,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-11,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-12,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-13,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-14,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-15,2.950000,2.950000,2.950000,2.950000,2.950000,0
2019-03-18,2.900000,2.900000,2.900000,2.900000,2.900000,67
2019-03-19,2.900000,2.900000,2.900000,2.900000,2.900000,0
